,Time,Topic,Tweet,TrueSentiment,PredictedSentiment,NumericalPredictedSentiment,roundedHourTime
2212,10/17/2011 14:22,apple,Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza,neutral,neutral,0,10/17/2011 14:00
2213,10/20/2011 4:06,twitter,#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-,negative,neutral,0,10/20/2011 4:00
2214,10/19/2011 16:38,microsoft,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ,neutral,neutral,0,10/19/2011 16:00
2215,10/19/2011 16:30,microsoft,Microsoft turns your body into a touchscreen http://t.co/YE0NZy82 #Microsoft,neutral,neutral,0,10/19/2011 16:00
2216,10/20/2011 3:07,twitter,#twitter is jumpin as usual :),positive,neutral,0,10/20/2011 3:00
2217,10/20/2011 3:55,twitter,@matudelatower Se dieron cuenta que si ponen la T de #Twitter dada vuelta queda la F de #Facebook?  // PLOP PLOP PLOP,neutral,neutral,0,10/20/2011 3:00
2218,10/19/2011 5:12,google,#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,positive,neutral,0,10/19/2011 5:00
2219,10/20/2011 3:54,twitter,#Twitter Thank you.Read those great tweets.helps live better! :) Bows.,neutral,positive,1,10/20/2011 3:00
2220,10/17/2011 15:53,apple,"Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH",neutral,neutral,0,10/17/2011 15:00
2221,10/19/2011 12:12,microsoft,"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!",neutral,neutral,0,10/19/2011 12:00
2222,10/20/2011 4:02,twitter,Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥,neutral,neutral,0,10/20/2011 4:00
2223,10/19/2011 2:49,google,New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,positive,positive,1,10/19/2011 2:00
2224,10/19/2011 4:37,google,RT @bytegadget: Video oficial del #GalaxyNexus y especificaciones – El nuevo #smartphone insignia de #Google y… http://t.co/Rvn0oFWy,neutral,neutral,0,10/19/2011 4:00
2225,10/19/2011 4:20,google,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam,neutral,neutral,0,10/19/2011 4:00
2226,10/19/2011 3:00,google,"What? No ""one more thing!"" ? #Samsung #Google #Nexus",neutral,neutral,0,10/19/2011 3:00
2227,10/19/2011 2:56,google,Alguien dejara de trabajar en #Samsung o #Google,neutral,neutral,0,10/19/2011 2:00
2228,10/20/2011 3:35,twitter,@garbage Welcome to #Twitter!,neutral,neutral,0,10/20/2011 3:00
2229,10/20/2011 4:15,twitter,Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite,neutral,neutral,0,10/20/2011 4:00
2230,10/17/2011 14:06,apple,RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...,neutral,neutral,0,10/17/2011 14:00
2231,10/19/2011 2:41,google,Pinch to zoom sur le calendrier (comme sur Honeycomb) #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
2232,10/19/2011 15:49,microsoft,Ha ha #rotfl #SteveBallmer haalt uit naar #android http://t.co/RQk2AnSM achterhoede gevecht v #microsoft,neutral,neutral,0,10/19/2011 15:00
2233,10/19/2011 22:24,microsoft,"RT @e2na: مايكروسوفت غيرت العالم أكثر من أبل | عالم التقنية http://t.co/VXcV9cPQ
الإنصاف في هذا المقال جميل :)
#Microsoft #Apple",neutral,neutral,0,10/19/2011 22:00
2234,10/19/2011 5:24,google,#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo,neutral,neutral,0,10/19/2011 5:00
2235,10/17/2011 21:16,apple,waiting for Jacob @fairview @apple storeee,neutral,neutral,0,10/17/2011 21:00
2236,10/19/2011 4:42,microsoft,"FOR SALE!!

http://t.co/VqueOskE #ebaymobile #ebay #microsoft #apple #office #2011 #sale #new #original #mac",neutral,neutral,0,10/19/2011 4:00
2237,10/20/2011 3:40,twitter,"I didnt know there wad a test..RT ""@DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5""",neutral,neutral,0,10/20/2011 3:00
2238,10/20/2011 3:09,twitter,uff... así con el #twitter... nada que hacer al respecto #anoquesociólogo,neutral,neutral,0,10/20/2011 3:00
2239,10/19/2011 7:00,microsoft,#Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2,neutral,neutral,0,10/19/2011 7:00
2240,10/19/2011 11:50,microsoft,Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals dit althans :) #AUGNL,neutral,neutral,0,10/19/2011 11:00
2241,10/19/2011 4:45,google,Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:,neutral,neutral,0,10/19/2011 4:00
2242,10/20/2011 4:21,twitter,"I tried to explain why you would do ""The #Twitter "" :   &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs",neutral,neutral,0,10/20/2011 4:00
2243,10/19/2011 3:46,google,nothing like saying 'screw you' to a bad real estate company on 7 different social pages! #google #citysearch #yellowpages #yelp #yahoo ...,neutral,negative,-1,10/19/2011 3:00
2244,10/19/2011 5:05,google,"New Solar plant seen on I-15 on the way to Vegas, invested in by Google.  http://t.co/Pzw8OVnm RT #eco #google #solar #greenpower",neutral,neutral,0,10/19/2011 5:00
2245,10/19/2011 12:48,microsoft,RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA,neutral,neutral,0,10/19/2011 12:00
2246,10/19/2011 14:43,microsoft,"Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it.",neutral,neutral,0,10/19/2011 14:00
2247,10/19/2011 2:58,google,#ThingsWeAllHate people who think they know it all! hello...your name isn't #Google,neutral,negative,-1,10/19/2011 2:00
2248,10/19/2011 18:36,microsoft,#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips ,neutral,neutral,0,10/19/2011 18:00
2249,10/20/2011 3:17,twitter,YA SE PRENDIO LA MECHA ENTRE MEXICO vs ECUADOR #TWITTER! EL PARTIDO TERMINO PRENDIDO Y AHORA POR #MichaelJacksonQuiñonez LO CREEN OFENSIVO!!,neutral,neutral,0,10/20/2011 3:00
2250,10/20/2011 4:47,twitter,1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!,neutral,positive,1,10/20/2011 4:00
2251,10/19/2011 4:46,google,@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook,positive,neutral,0,10/19/2011 4:00
2252,10/19/2011 4:49,google,"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.",negative,neutral,0,10/19/2011 4:00
2253,10/19/2011 2:45,google,Data Usage feature looks amazing and useful! #Google #GalaxyNexus,positive,neutral,0,10/19/2011 2:00
2254,10/19/2011 3:45,google,#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2,positive,neutral,0,10/19/2011 3:00
2255,10/19/2011 3:46,google,@DanielaS04 :) eso!!! #Google+,neutral,neutral,0,10/19/2011 3:00
2256,10/19/2011 15:28,microsoft,@diegofrancesco Grazie Diego! Contattaci pure quando vuoi per qualsiasi informazione sul mondo #Microsoft.  ^AC,neutral,neutral,0,10/19/2011 15:00
2257,10/19/2011 3:54,microsoft,Testing Windows 8 Developer Preview #microsoft,neutral,neutral,0,10/19/2011 3:00
2258,10/16/2011 14:38,apple,Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2,neutral,neutral,0,10/16/2011 14:00
2259,10/20/2011 3:07,twitter,My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable,positive,neutral,0,10/20/2011 3:00
2260,10/18/2011 4:14,apple,@Karofsky @Apple  how's that pear coming? oops i mmeant apple!,neutral,neutral,0,10/18/2011 4:00
2261,10/20/2011 3:34,twitter,Use #Twitter to generate traffic to your website http://t.co/72YmN3kD,neutral,neutral,0,10/20/2011 3:00
2262,10/19/2011 10:30,microsoft,#Microsoft se réjouit d’avoir loupé le rachat de #Yahoo!,neutral,neutral,0,10/19/2011 10:00
2263,10/16/2011 17:55,apple,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,neutral,neutral,0,10/16/2011 17:00
2264,10/17/2011 23:38,apple,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.",negative,neutral,0,10/17/2011 23:00
2265,10/19/2011 3:50,google,#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva,positive,neutral,0,10/19/2011 3:00
2266,10/20/2011 3:19,twitter,Creo q cuando una persona ya no te quiere te borrade su #twitter,neutral,neutral,0,10/20/2011 3:00
2267,10/19/2011 16:10,microsoft,Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B,negative,neutral,0,10/19/2011 16:00
2268,10/19/2011 9:02,microsoft,#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD,positive,neutral,0,10/19/2011 9:00
2269,10/20/2011 4:29,twitter,Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!,neutral,neutral,0,10/20/2011 4:00
2270,10/19/2011 3:13,google,necesito encontrar tantas respuestas que no las da ni #google ni #wikipedia entonces donde?,neutral,neutral,0,10/19/2011 3:00
2271,10/19/2011 2:39,google,I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google,positive,positive,1,10/19/2011 2:00
2272,10/20/2011 4:24,twitter,RT @jeffbullas: Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia,neutral,neutral,0,10/20/2011 4:00
2273,10/19/2011 3:03,google,RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,positive,neutral,0,10/19/2011 3:00
2274,10/20/2011 3:51,twitter,Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!,neutral,neutral,0,10/20/2011 3:00
2275,10/16/2011 21:41,apple,Siri wasn't able to help me find the g-spot....bush league @apple,neutral,neutral,0,10/16/2011 21:00
2276,10/19/2011 4:54,google,"“@rianru: #Google представит новую версию #Android 4.0 http://t.co/ttgycujs”

#Vfacebook",neutral,neutral,0,10/19/2011 4:00
2277,10/20/2011 3:09,twitter,@DayaThomas Amiga le doy mi Bienvenida al #Twitter!!! Kisesessesesesesesese,neutral,neutral,0,10/20/2011 3:00
2278,10/19/2011 10:48,microsoft,#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,positive,neutral,0,10/19/2011 10:00
2279,10/20/2011 4:50,twitter,Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter,neutral,neutral,0,10/20/2011 4:00
2280,10/20/2011 3:27,twitter,o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH',neutral,neutral,0,10/20/2011 3:00
2281,10/19/2011 3:14,google,"3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~",neutral,neutral,0,10/19/2011 3:00
2282,10/19/2011 16:49,microsoft,RT @HersheyTech: @tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #M ...,neutral,neutral,0,10/19/2011 16:00
2283,10/19/2011 10:52,microsoft,RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!,neutral,neutral,0,10/19/2011 10:00
2284,10/20/2011 3:30,twitter,"#Twitter to Reformat All URLs With T.co	http://t.co/WQh2pHEA",neutral,neutral,0,10/20/2011 3:00
2285,10/19/2011 11:02,microsoft,"Microsoft entwickelt Sensor für Arbeitskleidung: Es geht nicht etwa um den Grad der Verschmutzung, so... http://t.co/rzTZ9G1P #microsoft",neutral,neutral,0,10/19/2011 11:00
2286,10/19/2011 8:51,microsoft,Check this video out -- OmniTouch - Demo Video #Microsoft demonstrates touch screen for any surface http://t.co/NL9E08Q7,neutral,neutral,0,10/19/2011 8:00
2287,10/15/2011 18:23,apple,to reiniciando meu computador. ó as idéia @apple,neutral,neutral,0,10/15/2011 18:00
2288,10/19/2011 10:06,microsoft,#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4,neutral,neutral,0,10/19/2011 10:00
2289,10/20/2011 4:29,twitter,#Twitter FDP,neutral,neutral,0,10/20/2011 4:00
2290,10/15/2011 23:28,apple,Causando na loja da @apple,neutral,neutral,0,10/15/2011 23:00
2291,10/19/2011 20:00,microsoft,Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!,neutral,neutral,0,10/19/2011 20:00
2292,10/18/2011 8:24,apple,iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33,neutral,neutral,0,10/18/2011 8:00
2293,10/19/2011 4:26,google,#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva,neutral,neutral,0,10/19/2011 4:00
2294,10/20/2011 4:15,twitter,"RT @Xuuxinha_: o #twitter pedi : no que esta pensando agora ? se fosse pra mim só falar isso, iria ficar escrevendo o dia inteiro milena ...",neutral,neutral,0,10/20/2011 4:00
2295,10/19/2011 4:45,google,#Android #Google Galaxy Nexus http://t.co/GXVKqi6z #DhilipSiva,neutral,neutral,0,10/19/2011 4:00
2296,10/16/2011 2:48,apple,@Blackberry -vs- @Apple iPhone?,neutral,neutral,0,10/16/2011 2:00
2297,10/19/2011 21:20,microsoft,#Microsoft lanza sitio oficial de #Skype http://t.co/Ra22ZJb7 desde #Tegnologia,neutral,neutral,0,10/19/2011 21:00
2298,10/20/2011 4:40,twitter,:o hoy no e utilizado el #twitter para nada :s,neutral,neutral,0,10/20/2011 4:00
2299,10/19/2011 10:04,microsoft,Top 10 de páginas web en las que invertimos más tiempo los españoles http://t.co/By5CAFSD via @trecebits #microsoft #tic,neutral,neutral,0,10/19/2011 10:00
2300,10/19/2011 7:29,microsoft,RT @arelance: #Microsoft presenta un prototipo que permite utilizar la mano como interfaz http://t.co/kaCzpMYo #Kinect #in #fb,neutral,neutral,0,10/19/2011 7:00
2301,10/20/2011 4:26,twitter,We're hiring! Immediate openings! #socialmedia #facebook #twitter #hiring #job #owner #marketing #networking http://t.co/3LNiJC9U,neutral,neutral,0,10/20/2011 4:00
2302,10/19/2011 2:44,google,now watching live stream of  #Google new mobile #Nexus,neutral,neutral,0,10/19/2011 2:00
2303,10/20/2011 3:37,twitter,Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate,negative,positive,1,10/20/2011 3:00
2304,10/19/2011 11:01,microsoft,#Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” via @techcrunch http://t.co/MrjkOXnO #Microsoft,neutral,neutral,0,10/19/2011 11:00
2305,10/19/2011 3:01,google,"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk",neutral,neutral,0,10/19/2011 3:00
2306,10/19/2011 3:47,google,"Los fabricantes de móviles y su integración con las redes sociales: Sony Ericson apunta a #Facebook, Apple a #Twitter y Samsung a #Google+",neutral,neutral,0,10/19/2011 3:00
2307,10/20/2011 3:53,twitter,"My DM's Come in So Fucking Late, Damn #Twitter",negative,neutral,0,10/20/2011 3:00
2308,10/17/2011 4:35,apple,@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying,neutral,neutral,0,10/17/2011 4:00
2309,10/17/2011 13:58,apple,Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.,neutral,neutral,0,10/17/2011 13:00
2310,10/19/2011 9:40,microsoft,#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC,neutral,neutral,0,10/19/2011 9:00
2311,10/17/2011 22:58,apple,@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',negative,neutral,0,10/17/2011 22:00
2312,10/15/2011 20:05,apple,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!",negative,neutral,0,10/15/2011 20:00
2313,10/15/2011 23:23,apple,@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q,neutral,neutral,0,10/15/2011 23:00
2314,10/17/2011 16:42,apple,Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly.,neutral,neutral,0,10/17/2011 16:00
2315,10/16/2011 8:22,apple,"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",neutral,neutral,0,10/16/2011 8:00
2316,10/20/2011 3:15,twitter,RT @MizzSpicey: Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT,neutral,neutral,0,10/20/2011 3:00
2317,10/19/2011 4:31,google,RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia,negative,neutral,0,10/19/2011 4:00
2318,10/19/2011 4:22,google,#google+ (: lovin it,positive,neutral,0,10/19/2011 4:00
2319,10/17/2011 6:10,apple,@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining,neutral,neutral,0,10/17/2011 6:00
2320,10/15/2011 20:37,apple,"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac",negative,neutral,0,10/15/2011 20:00
2321,10/20/2011 3:24,twitter,#twitter,neutral,neutral,0,10/20/2011 3:00
2322,10/20/2011 4:02,twitter,Tengo olvidado mi #twitter :S,neutral,neutral,0,10/20/2011 4:00
2323,10/19/2011 5:44,microsoft,RT @WesleyBackelant: Marketeer of the Year @ http://t.co/O07MOLI4 Please support @davidmerzel #microsoft,neutral,neutral,0,10/19/2011 5:00
